+-----------------------------------------------------+----------------------+----------------------------+------------------------------------+-------------------+-----------+
| Nombre                                              | Marca                | Tipo                       | Variante                           | Tamaño            | Categoría |
| T.Humeda IDEAL Clasica 50 U                         | Ideal                | T. Humeda                  | Clasica                            | 50 U              | 5_525     |
| T.P/Diario ALWAYS Xtra Protecc.  40 U               | Always               | T.p/diario                 | Xtra Protecc.                      | 40 U              | 5_524     |
| T.P/Diario ALWAYS Xtra Respirable  15 U             | Always               | T.p/diario                 | Xtra Respirable                    | 15 U              | 5_524     |
| T.P/Diario ALWAYS Xtra Respirable  40 U             | Always               | T.p/diario                 | Xtra Respirable                    | 40 U              | 5_524     |
| T.P/Diario CALIPSO C/Deo. C/Cale. 50 U              | Calipso              | T.p/diario                 | C/deo. C/cale.                     | 50 U              | 5_524     |
| T.P/Diario CALIPSO C/Deo. Celeste 20 U              | Calipso              | T.p/diario                 | C/deo. Celeste                     | 20 U              | 5_524     |
| T.P/Diario CALIPSO Cola-Less C/Cale. 50 U           | Calipso              | T.p/diario                 | Cola-less C/cale.                  | 50 U              | 5_524     |
| T.P/Diario CALIPSO Cola Less Amar. 20 U             | Calipso              | T.p/diario                 | Cola Less Amar.                    | 20 U              | 5_524     |
| T.P/Diario CALIPSO Mult. C/Cale. 50 U               | Calipso              | T.p/diario                 | Mult. C/cale.                      | 50 U              | 5_524     |
| T.P/Diario CALIPSO Multiestilo Naranja 20 U         | Calipso              | T.p/diario                 | Multiestilo Naranja                | 20 U              | 5_524     |
| T.P/Diario CALIPSO Normal P/Eco. C/Cale. 50 U       | Calipso              | T.p/diario                 | Normal P/eco. C/cale.              | 50 U              | 5_524     |
| T.P/Diario CALIPSO Normal Promo 30 U                | Calipso              | T.p/diario                 | Normal Promo                       | 30 U              | 5_524     |
| T.P/Diario CALIPSO Normal Rosa 20 U                 | Calipso              | T.p/diario                 | Normal Rosa                        | 20 U              | 5_524     |
| T.P/Diario LADYSOFT C/Gel 56 U                      | Ladysoft             | T.p/diario                 | C/gel                              | 56 U              | 5_524     |
| T.P/Diario NOSOTRAS Esencial C/Cale. 20 U           | Nosotras             | T.p/diario                 | Esencial C/cale.                   | 20 U              | 5_524     |
| T.P/Diario NOSOTRAS Largos C/Ext.Seda 15 U          | Nosotras             | T.p/diario                 | Largos C/ext. Seda                 | 15 U              | 5_524     |
| T.P/Diario NOSOTRAS Normal C/Cale. 20 U             | Nosotras             | T.p/diario                 | Normal C/cale.                     | 20 U              | 5_524     |
| T.P/Diario NOSOTRAS Normal Promo 30 U               | Nosotras             | T.p/diario                 | Normal Promo                       | 30 U              | 5_524     |
| Talco REXONA Efficient  100 G                       | Rexona               | Talco                      | Efficient                          | 100 g             | 5_516     |
| Talco REXONA Efficient  200 G                       | Rexona               | Talco                      | Efficient                          | 200 g             | 5_516     |
| Tampones NOSOTRAS Mini 8 U                          | Nosotras             | Tampones                   | Mini                               | 8 U               | 5_527     |
| Tampones NOSOTRAS Regular 8 U                       | Nosotras             | Tampones                   | Regular                            | 8 U               | 5_527     |
| Tampones NOSOTRAS Super 8 U                         | Nosotras             | Tampones                   | Super                              | 8 U               | 5_527     |
| Te GREEN HILLS Boldo  20 s                          | Green Hills          | Te                         | Boldo                              | 20 saquitos       | 1_133     |
| Te LA MORENITA Boldo S/Sob. 20 U                    | La Morenita          | Te                         | Boldo S/sob.                       | 20 U              | 1_133     |
| Te LA MORENITA Manzanilla S/Sob. 20 U               | La Morenita          | Te                         | Manzanilla S/sob.                  | 20 U              | 1_133     |
| Te LA MORENITA S/Sob. 25 U                          | La Morenita          | Te                         | S/sob.                             | 25 U              | 1_133     |
| Te LA VIRGINIA Boldo  25 s                          | La Virginia          | Te                         | Boldo                              | 25 saquitos       | 1_133     |
| Te LA VIRGINIA C/Limon  20 s                        | La Virginia          | Te                         | C/limon                            | 20 saquitos       | 1_133     |
| Te LA VIRGINIA Cedron  25 s                         | La Virginia          | Te                         | Cedron                             | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Fun Detox 25 s                       | La Virginia          | Te                         | Fun Detox                          | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Fun Fluir 25 s                       | La Virginia          | Te                         | Fun Fluir                          | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Fun Inspirar 25 s                    | La Virginia          | Te                         | Fun Inspirar                       | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Fun Relajar 25 s                     | La Virginia          | Te                         | Fun Relajar                        | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Manzanilla C/Anis  25 s              | La Virginia          | Te                         | Manzanilla C/anis                  | 25 saquitos       | 1_133     |
| Te LA VIRGINIA S/Sob. 100 U                         | La Virginia          | Te                         | S/sob.                             | 100 U             | 1_133     |
| Te LA VIRGINIA S/Sob. 25 U                          | La Virginia          | Te                         | S/sob.                             | 25 U              | 1_133     |
| Te LA VIRGINIA Tilo  25 s                           | La Virginia          | Te                         | Tilo                               | 25 saquitos       | 1_133     |
| Te LA VIRGINIA Verde  20 s                          | La Virginia          | Te                         | Verde                              | 20 saquitos       | 1_133     |
| Te TARAGUI Hebras Blend Esp. 180 G                  | Taragui              | Te                         | Hebras Blend Esp.                  | 180 g             | 1_133     |
