+----------------------------------------------------------------------------+-------------------------+-----------------------------+-------------------------------------------------+---------+--------------------------------+
| Nombre                                                                     | Marca                   | Tipo                        | Variante                                        | Tamaño  | Categoría                      |
| SIMONAGGIO  Tabla Madera 40X20cm. 1 Uni                                    | SIMONAGGIO              | Tabla                       | Madera 40X20cm.                                 | 1 uni   | Bazar                          |
| SIMONAGGIO  Tabla Plástica 35X22cm.+2 Cuch. 1 Uni                          | SIMONAGGIO              | Tabla                       | Plástica 35X22cm.+2 Cuch.                       | 1 uni   | Bazar                          |
| SIMONAGGIO  Tenedor De Mesa Ac.Inox. 3 Uni                                 | SIMONAGGIO              | Tenedor                     | De Mesa Ac.Inox.                                | 3 uni   | Bazar                          |
| SIMONAGGIO  Tenedor P/Parrilla 46 Cm 1 Uni                                 | SIMONAGGIO              | Tenedor                     | P/Parrilla 46 Cm                                | 1 uni   | Bazar                          |
| SIMONAGGIO  Tenedor Parrillero 40Cm  1 Uni                                 | SIMONAGGIO              | Tenedor                     | Parrillero 40Cm                                 | 1 uni   | Bazar                          |
| SIMONAGGIO Aruba Cucharon   1 Uni                                          | SIMONAGGIO              | Aruba                       | Cucharon                                        | 1 uni   | Bazar                          |
| SIMONAGGIO Aruba Espumadera   1 Uni                                        | SIMONAGGIO              | Aruba                       | Espumadera                                      | 1 uni   | Bazar                          |
| SIMONAGGIO Belize Cuchara De Mesa Azul  12 Uni                             | SIMONAGGIO              | Belize                      | Cuchara De Mesa Azul                            | 12 uni  | Bazar                          |
| SIMONAGGIO Belize Cuchara De Mesa Neg.  12 Uni                             | SIMONAGGIO              | Belize                      | Cuchara De Mesa Neg.                            | 12 uni  | Bazar                          |
| SIMONAGGIO Belize Cucharita De Té Negro 3 Uni                              | SIMONAGGIO              | Belize                      | Cucharita De Té Negro                           | 3 uni   | Bazar                          |
| SIMONAGGIO Belize Cuchillo De Mesa Neg. 12 Uni                             | SIMONAGGIO              | Belize                      | Cuchillo De Mesa Neg.                           | 12 uni  | Bazar                          |
| SIMONAGGIO Belize Jgo.Cub. +Pote Neg. 24 Uni                               | SIMONAGGIO              | Belize                      | Jgo.Cub. +Pote Neg.                             | 24 uni  | Bazar                          |
| SIMONAGGIO Belize Tenedor De Mesa Azul 12 Uni                              | SIMONAGGIO              | Belize                      | Tenedor De Mesa Azul                            | 12 uni  | Bazar                          |
| SIMONAGGIO Belize Tenedor De Mesa Azul 3 Uni                               | SIMONAGGIO              | Belize                      | Tenedor De Mesa Azul                            | 3 uni   | Bazar                          |
| SIMONAGGIO Belize Tenedor De Mesa Neg. 1 Uni                               | SIMONAGGIO              | Belize                      | Tenedor De Mesa Neg.                            | 1 uni   | Bazar                          |
| SIMONAGGIO Belize Tenedor De Mesa Neg. 12 Uni                              | SIMONAGGIO              | Belize                      | Tenedor De Mesa Neg.                            | 12 uni  | Bazar                          |
| SIMONAGGIO Churrasco Cuchilla 6" Mango De Madera 1 Uni                     | SIMONAGGIO              | Churrasco                   | Cuchilla 6" Mango De Madera                     | 1 uni   | Bazar                          |
| SIMONAGGIO Churrasco Cuchilla 7"  1 Uni                                    | SIMONAGGIO              | Churrasco                   | Cuchilla 7"                                     | 1 uni   | Bazar                          |
| SIMONAGGIO Churrasco Cuchilla 7" Mango De Madera 1 Uni                     | SIMONAGGIO              | Churrasco                   | Cuchilla 7" Mango De Madera                     | 1 uni   | Bazar                          |
| SIMONAGGIO Churrasco Set Cuchilla + Cuch/Coc.  2 Uni                       | SIMONAGGIO              | Churrasco                   | Set Cuchilla + Cuch/Coc.                        | 2 uni   | Bazar                          |
| SIMONAGGIO Cucina Mia Cuchara De Mesa Mgo.Madera  12 Uni                   | SIMONAGGIO              | Cucina                      | Mia Cuchara De Mesa Mgo.Madera                  | 12 uni  | Bazar                          |
| SIMONAGGIO Cucina Mia Cuchillo De Mesa Mgo.De Madera 12 Uni                | SIMONAGGIO              | Cucina                      | Mia Cuchillo De Mesa Mgo.De Madera              | 12 uni  | Bazar                          |
| SIMONAGGIO Cucina Mia Tenedor De Mesa Mgo.Madera 12 Uni                    | SIMONAGGIO              | Cucina                      | Mia Tenedor De Mesa Mgo.Madera                  | 12 uni  | Bazar                          |
| SIMONAGGIO Cucina Mia Tenedor De Mesa Mgo.Madera 3 Uni                     | SIMONAGGIO              | Cucina                      | Mia Tenedor De Mesa Mgo.Madera                  | 3 uni   | Bazar                          |
| SIMONAGGIO Moniz Abrelata /Destapador Ac.Inox. 1 Uni                       | SIMONAGGIO              | Moniz                       | Abrelata /Destapador Ac.Inox.                   | 1 uni   | Bazar                          |
| SIMONAGGIO Moniz Pinza P/Ensalada  1 Uni                                   | SIMONAGGIO              | Moniz                       | Pinza P/Ensalada                                | 1 uni   | Bazar                          |
| SIMONAGGIO Pratika Cuchara De Mesa   3 Uni                                 | SIMONAGGIO              | Pratika                     | Cuchara De Mesa                                 | 3 uni   | Bazar                          |
